Unnamed: 0,searchq,date,T_flag,cart,click,seen,Unique_session_id,Unique_session_id_clicked,new_interval,Clickrate,Clickrate_total
,baju adidas,2021-12-02,12,0,0,0,0,0,2021-12-02 12:00:00,0.0,0.0
,baju adidas,2021-12-02,15,0,0,0,0,0,2021-12-02 15:00:00,0.0,0.0
,baju adidas,2021-12-02,18,0,0,0,0,0,2021-12-02 18:00:00,0.0,0.0
,baju adidas,2021-12-02,21,0,0,0,0,0,2021-12-02 21:00:00,0.0,0.0
,baju adidas,2021-12-03,0,0,0,36,1,0,2021-12-03 00:00:00,0.0,0.0
,baju adidas,2021-12-03,3,0,0,0,0,0,2021-12-03 03:00:00,0.0,0.0
,baju adidas,2021-12-03,6,0,0,0,0,0,2021-12-03 06:00:00,0.0,0.0
,baju adidas,2021-12-03,9,0,0,0,0,0,2021-12-03 09:00:00,0.0,0.0
,baju adidas,2021-12-03,12,0,0,0,0,0,2021-12-03 12:00:00,0.0,0.0
,baju adidas,2021-12-03,15,0,0,0,0,0,2021-12-03 15:00:00,0.0,0.0
,baju adidas,2021-12-03,18,0,0,0,0,0,2021-12-03 18:00:00,0.0,0.0
,baju adidas,2021-12-03,21,0,0,0,0,0,2021-12-03 21:00:00,0.0,0.0
,baju adidas,2022-01-24,0,0,0,0,0,0,2022-01-24 00:00:00,0.0,0.0
,baju adidas,2022-01-24,3,0,0,0,0,0,2022-01-24 03:00:00,0.0,0.0
,baju adidas,2022-01-24,6,0,0,0,0,0,2022-01-24 06:00:00,0.0,0.0
,baju adidas,2022-01-24,9,0,0,0,0,0,2022-01-24 09:00:00,0.0,0.0
,baju adidas,2022-01-24,12,0,0,0,0,0,2022-01-24 12:00:00,0.0,0.0
,baju adidas,2022-01-24,15,0,0,0,0,0,2022-01-24 15:00:00,0.0,0.0
,baju adidas,2022-01-24,18,0,0,0,0,0,2022-01-24 18:00:00,0.0,0.0
,baju adidas,2022-01-24,21,0,0,0,0,0,2022-01-24 21:00:00,0.0,0.0
,baju adidas,2022-01-25,0,0,0,0,0,0,2022-01-25 00:00:00,0.0,0.0
,baju adidas,2022-01-25,3,0,0,0,0,0,2022-01-25 03:00:00,0.0,0.0
,baju adidas,2022-01-25,6,0,0,0,0,0,2022-01-25 06:00:00,0.0,0.0
,baju adidas,2022-01-25,9,0,0,0,0,0,2022-01-25 09:00:00,0.0,0.0
,baju adidas,2022-01-25,12,0,0,21,1,0,2022-01-25 12:00:00,0.0,0.0
,baju adidas,2022-01-25,15,0,0,0,0,0,2022-01-25 15:00:00,0.0,0.0
,baju adidas,2022-01-25,18,0,0,0,0,0,2022-01-25 18:00:00,0.0,0.0
,baju adidas,2022-01-25,21,0,0,0,0,0,2022-01-25 21:00:00,0.0,0.0
,baju adidas,2022-01-26,0,0,0,21,1,0,2022-01-26 00:00:00,0.0,0.0
,baju adidas,2022-01-26,3,0,0,0,0,0,2022-01-26 03:00:00,0.0,0.0
,baju adidas,2022-01-26,6,0,0,0,0,0,2022-01-26 06:00:00,0.0,0.0
,baju adidas,2022-01-26,9,0,0,0,0,0,2022-01-26 09:00:00,0.0,0.0
,baju adidas,2022-01-26,12,0,0,0,0,0,2022-01-26 12:00:00,0.0,0.0
,baju adidas,2022-01-26,15,0,0,0,0,0,2022-01-26 15:00:00,0.0,0.0
,baju adidas,2022-01-26,18,0,0,0,0,0,2022-01-26 18:00:00,0.0,0.0
,baju adidas,2022-01-26,21,0,0,0,0,0,2022-01-26 21:00:00,0.0,0.0
,baju adidas,2022-01-27,0,0,1,21,1,1,2022-01-27 00:00:00,100.0,4.76
,baju adidas,2022-01-27,3,0,0,0,0,0,2022-01-27 03:00:00,0.0,0.0
,baju adidas,2022-01-27,6,0,0,0,0,0,2022-01-27 06:00:00,0.0,0.0
,baju adidas,2022-01-27,9,0,0,0,0,0,2022-01-27 09:00:00,0.0,0.0
,baju adidas,2022-01-27,12,0,0,0,0,0,2022-01-27 12:00:00,0.0,0.0
,baju adidas,2022-01-27,15,0,0,21,1,0,2022-01-27 15:00:00,0.0,0.0
,baju adidas,2022-01-27,18,0,0,0,0,0,2022-01-27 18:00:00,0.0,0.0
,baju adidas,2022-01-27,21,0,0,0,0,0,2022-01-27 21:00:00,0.0,0.0
,baju adidas,2022-01-28,0,0,0,21,1,0,2022-01-28 00:00:00,0.0,0.0
,baju adidas,2022-01-28,3,0,0,0,0,0,2022-01-28 03:00:00,0.0,0.0
,baju adidas,2022-01-28,6,0,0,0,0,0,2022-01-28 06:00:00,0.0,0.0
,baju adidas,2022-01-28,9,0,0,0,0,0,2022-01-28 09:00:00,0.0,0.0
,baju adidas,2022-01-28,12,0,0,0,0,0,2022-01-28 12:00:00,0.0,0.0
,baju adidas,2022-01-28,15,0,0,0,0,0,2022-01-28 15:00:00,0.0,0.0
,baju adidas,2022-01-28,18,0,0,0,0,0,2022-01-28 18:00:00,0.0,0.0
,baju adidas,2022-01-28,21,0,0,0,0,0,2022-01-28 21:00:00,0.0,0.0
,baju adidas,2022-01-29,0,0,1,0,1,1,2022-01-29 00:00:00,100.0,inf
,baju adidas,2022-01-29,3,0,0,0,0,0,2022-01-29 03:00:00,0.0,0.0
,baju adidas,2022-01-29,6,0,1,21,1,1,2022-01-29 06:00:00,100.0,4.76
,baju adidas,2022-01-29,9,0,0,0,0,0,2022-01-29 09:00:00,0.0,0.0
,baju adidas,2022-01-29,12,0,0,0,0,0,2022-01-29 12:00:00,0.0,0.0
,baju adidas,2022-01-29,15,0,0,16,1,0,2022-01-29 15:00:00,0.0,0.0
,baju adidas,2022-01-29,18,0,0,0,0,0,2022-01-29 18:00:00,0.0,0.0
,baju adidas,2022-01-29,21,0,0,0,0,0,2022-01-29 21:00:00,0.0,0.0
,baju adidas,2022-01-30,0,0,0,0,0,0,2022-01-30 00:00:00,0.0,0.0
,baju adidas,2022-01-30,3,0,0,0,0,0,2022-01-30 03:00:00,0.0,0.0
,baju adidas,2022-01-30,6,0,0,0,0,0,2022-01-30 06:00:00,0.0,0.0
,baju adidas,2022-01-30,9,0,0,0,0,0,2022-01-30 09:00:00,0.0,0.0
,baju adidas,2022-01-30,12,0,0,0,0,0,2022-01-30 12:00:00,0.0,0.0
,baju adidas,2022-01-30,15,0,0,0,0,0,2022-01-30 15:00:00,0.0,0.0
,baju adidas,2022-01-30,18,0,0,0,0,0,2022-01-30 18:00:00,0.0,0.0
,baju adidas,2022-01-30,21,0,0,0,0,0,2022-01-30 21:00:00,0.0,0.0
,baju adidas,2022-01-31,0,0,0,0,0,0,2022-01-31 00:00:00,0.0,0.0
,baju adidas,2022-01-31,3,0,0,0,0,0,2022-01-31 03:00:00,0.0,0.0
,baju adidas,2022-01-31,6,0,0,0,0,0,2022-01-31 06:00:00,0.0,0.0
,baju adidas,2022-01-31,9,0,0,32,1,0,2022-01-31 09:00:00,0.0,0.0
,baju adidas,2022-01-31,12,0,0,0,0,0,2022-01-31 12:00:00,0.0,0.0
,baju adidas,2022-01-31,15,0,0,0,0,0,2022-01-31 15:00:00,0.0,0.0
,baju adidas,2022-01-31,18,0,0,0,0,0,2022-01-31 18:00:00,0.0,0.0
,baju adidas,2022-01-31,21,0,0,0,0,0,2022-01-31 21:00:00,0.0,0.0
,baju adidas,2022-02-02,0,0,0,0,0,0,2022-02-02 00:00:00,0.0,0.0
,baju adidas,2022-02-02,3,0,0,0,0,0,2022-02-02 03:00:00,0.0,0.0
,baju adidas,2022-02-02,6,0,0,0,0,0,2022-02-02 06:00:00,0.0,0.0
,baju adidas,2022-02-02,9,0,0,0,0,0,2022-02-02 09:00:00,0.0,0.0
,baju adidas,2022-02-02,12,0,0,0,0,0,2022-02-02 12:00:00,0.0,0.0
,baju adidas,2022-02-02,15,0,0,36,1,0,2022-02-02 15:00:00,0.0,0.0
,baju adidas,2022-02-02,18,0,0,0,0,0,2022-02-02 18:00:00,0.0,0.0
,baju adidas,2022-02-02,21,0,0,21,1,0,2022-02-02 21:00:00,0.0,0.0
,baju adidas,2022-02-10,0,0,0,0,0,0,2022-02-10 00:00:00,0.0,0.0
,baju adidas,2022-02-10,3,0,0,0,0,0,2022-02-10 03:00:00,0.0,0.0
,baju adidas,2022-02-10,6,0,0,21,1,0,2022-02-10 06:00:00,0.0,0.0
,baju adidas,2022-02-10,9,0,0,0,0,0,2022-02-10 09:00:00,0.0,0.0
,baju adidas,2022-02-10,12,0,0,0,0,0,2022-02-10 12:00:00,0.0,0.0
,baju adidas,2022-02-10,15,0,0,0,0,0,2022-02-10 15:00:00,0.0,0.0
,baju adidas,2022-02-10,18,0,0,0,0,0,2022-02-10 18:00:00,0.0,0.0
,baju adidas,2022-02-10,21,0,0,0,0,0,2022-02-10 21:00:00,0.0,0.0
1328.0,baju muslim wanita,2021-08-27,0,0,0,0,0,0,2021-08-27 00:00:00,0.0,0.0
1329.0,baju muslim wanita,2021-08-27,3,0,0,0,0,0,2021-08-27 03:00:00,0.0,0.0
1330.0,baju muslim wanita,2021-08-27,6,0,0,0,0,0,2021-08-27 06:00:00,0.0,0.0
1331.0,baju muslim wanita,2021-08-27,9,0,0,0,0,0,2021-08-27 09:00:00,0.0,0.0
1332.0,baju muslim wanita,2021-08-27,12,0,0,0,0,0,2021-08-27 12:00:00,0.0,0.0
1333.0,baju muslim wanita,2021-08-27,15,0,0,0,0,0,2021-08-27 15:00:00,0.0,0.0
1334.0,baju muslim wanita,2021-08-27,18,0,0,0,0,0,2021-08-27 18:00:00,0.0,0.0
1335.0,baju muslim wanita,2021-08-27,21,0,0,0,0,0,2021-08-27 21:00:00,0.0,0.0
1336.0,baju muslim wanita,2021-08-28,0,0,0,0,0,0,2021-08-28 00:00:00,0.0,0.0
1337.0,baju muslim wanita,2021-08-28,3,0,0,0,0,0,2021-08-28 03:00:00,0.0,0.0
1338.0,baju muslim wanita,2021-08-28,6,0,0,0,0,0,2021-08-28 06:00:00,0.0,0.0
1339.0,baju muslim wanita,2021-08-28,9,0,0,0,0,0,2021-08-28 09:00:00,0.0,0.0
1340.0,baju muslim wanita,2021-08-28,12,0,0,0,0,0,2021-08-28 12:00:00,0.0,0.0
1341.0,baju muslim wanita,2021-08-28,15,0,0,0,0,0,2021-08-28 15:00:00,0.0,0.0
1342.0,baju muslim wanita,2021-08-28,18,0,0,0,0,0,2021-08-28 18:00:00,0.0,0.0
1343.0,baju muslim wanita,2021-08-28,21,0,0,0,0,0,2021-08-28 21:00:00,0.0,0.0
1344.0,baju muslim wanita,2021-08-29,0,0,0,0,0,0,2021-08-29 00:00:00,0.0,0.0
1345.0,baju muslim wanita,2021-08-29,3,0,0,0,0,0,2021-08-29 03:00:00,0.0,0.0
1346.0,baju muslim wanita,2021-08-29,6,0,0,0,0,0,2021-08-29 06:00:00,0.0,0.0
1347.0,baju muslim wanita,2021-08-29,9,0,0,0,0,0,2021-08-29 09:00:00,0.0,0.0
1348.0,baju muslim wanita,2021-08-29,12,0,0,0,0,0,2021-08-29 12:00:00,0.0,0.0
1349.0,baju muslim wanita,2021-08-29,15,0,0,0,0,0,2021-08-29 15:00:00,0.0,0.0
1350.0,baju muslim wanita,2021-08-29,18,0,0,0,0,0,2021-08-29 18:00:00,0.0,0.0
1351.0,baju muslim wanita,2021-08-29,21,0,0,0,0,0,2021-08-29 21:00:00,0.0,0.0
1352.0,baju muslim wanita,2021-08-30,0,0,0,0,0,0,2021-08-30 00:00:00,0.0,0.0
1353.0,baju muslim wanita,2021-08-30,3,0,0,0,0,0,2021-08-30 03:00:00,0.0,0.0
1354.0,baju muslim wanita,2021-08-30,6,0,0,0,0,0,2021-08-30 06:00:00,0.0,0.0
1355.0,baju muslim wanita,2021-08-30,9,0,0,0,0,0,2021-08-30 09:00:00,0.0,0.0
1356.0,baju muslim wanita,2021-08-30,12,0,0,0,0,0,2021-08-30 12:00:00,0.0,0.0
1357.0,baju muslim wanita,2021-08-30,15,0,0,0,0,0,2021-08-30 15:00:00,0.0,0.0
1358.0,baju muslim wanita,2021-08-30,18,0,0,0,0,0,2021-08-30 18:00:00,0.0,0.0
1359.0,baju muslim wanita,2021-08-30,21,0,0,0,0,0,2021-08-30 21:00:00,0.0,0.0
1360.0,baju muslim wanita,2021-08-31,0,0,0,0,0,0,2021-08-31 00:00:00,0.0,0.0
1361.0,baju muslim wanita,2021-08-31,3,0,0,0,0,0,2021-08-31 03:00:00,0.0,0.0
1362.0,baju muslim wanita,2021-08-31,6,0,0,0,0,0,2021-08-31 06:00:00,0.0,0.0
1363.0,baju muslim wanita,2021-08-31,9,0,0,0,0,0,2021-08-31 09:00:00,0.0,0.0
1364.0,baju muslim wanita,2021-08-31,12,0,0,0,0,0,2021-08-31 12:00:00,0.0,0.0
1365.0,baju muslim wanita,2021-08-31,15,0,0,0,0,0,2021-08-31 15:00:00,0.0,0.0
1366.0,baju muslim wanita,2021-08-31,18,0,0,0,0,0,2021-08-31 18:00:00,0.0,0.0
1367.0,baju muslim wanita,2021-08-31,21,0,0,0,0,0,2021-08-31 21:00:00,0.0,0.0
1368.0,baju muslim wanita,2021-09-01,0,0,0,0,0,0,2021-09-01 00:00:00,0.0,0.0
1369.0,baju muslim wanita,2021-09-01,3,0,0,0,0,0,2021-09-01 03:00:00,0.0,0.0
1370.0,baju muslim wanita,2021-09-01,6,0,0,0,0,0,2021-09-01 06:00:00,0.0,0.0
1371.0,baju muslim wanita,2021-09-01,9,0,0,0,0,0,2021-09-01 09:00:00,0.0,0.0
1372.0,baju muslim wanita,2021-09-01,12,0,0,0,0,0,2021-09-01 12:00:00,0.0,0.0
1373.0,baju muslim wanita,2021-09-01,15,0,0,0,0,0,2021-09-01 15:00:00,0.0,0.0
1374.0,baju muslim wanita,2021-09-01,18,0,0,0,0,0,2021-09-01 18:00:00,0.0,0.0
1375.0,baju muslim wanita,2021-09-01,21,0,2,112,1,1,2021-09-01 21:00:00,100.0,1.79
1376.0,baju muslim wanita,2021-09-02,0,0,0,0,0,0,2021-09-02 00:00:00,0.0,0.0
1377.0,baju muslim wanita,2021-09-02,3,0,0,0,0,0,2021-09-02 03:00:00,0.0,0.0
1378.0,baju muslim wanita,2021-09-02,6,0,0,0,0,0,2021-09-02 06:00:00,0.0,0.0
1379.0,baju muslim wanita,2021-09-02,9,0,0,0,0,0,2021-09-02 09:00:00,0.0,0.0
1380.0,baju muslim wanita,2021-09-02,12,0,0,0,0,0,2021-09-02 12:00:00,0.0,0.0
1381.0,baju muslim wanita,2021-09-02,15,0,0,0,0,0,2021-09-02 15:00:00,0.0,0.0
1382.0,baju muslim wanita,2021-09-02,18,0,0,0,0,0,2021-09-02 18:00:00,0.0,0.0
1383.0,baju muslim wanita,2021-09-02,21,0,0,0,0,0,2021-09-02 21:00:00,0.0,0.0
1384.0,baju muslim wanita,2021-09-03,0,0,0,0,0,0,2021-09-03 00:00:00,0.0,0.0
1385.0,baju muslim wanita,2021-09-03,3,0,0,0,0,0,2021-09-03 03:00:00,0.0,0.0
1386.0,baju muslim wanita,2021-09-03,6,0,0,0,0,0,2021-09-03 06:00:00,0.0,0.0
1387.0,baju muslim wanita,2021-09-03,9,0,0,0,0,0,2021-09-03 09:00:00,0.0,0.0
1388.0,baju muslim wanita,2021-09-03,12,0,0,0,0,0,2021-09-03 12:00:00,0.0,0.0
1389.0,baju muslim wanita,2021-09-03,15,0,0,0,0,0,2021-09-03 15:00:00,0.0,0.0
1390.0,baju muslim wanita,2021-09-03,18,0,0,0,0,0,2021-09-03 18:00:00,0.0,0.0
1391.0,baju muslim wanita,2021-09-03,21,0,0,0,0,0,2021-09-03 21:00:00,0.0,0.0
1392.0,baju muslim wanita,2021-09-04,0,0,0,0,0,0,2021-09-04 00:00:00,0.0,0.0
1393.0,baju muslim wanita,2021-09-04,3,0,0,0,0,0,2021-09-04 03:00:00,0.0,0.0
1394.0,baju muslim wanita,2021-09-04,6,0,0,0,0,0,2021-09-04 06:00:00,0.0,0.0
1395.0,baju muslim wanita,2021-09-04,9,0,0,0,0,0,2021-09-04 09:00:00,0.0,0.0
1396.0,baju muslim wanita,2021-09-04,12,0,0,0,0,0,2021-09-04 12:00:00,0.0,0.0
1397.0,baju muslim wanita,2021-09-04,15,0,0,0,0,0,2021-09-04 15:00:00,0.0,0.0
1398.0,baju muslim wanita,2021-09-04,18,0,0,0,0,0,2021-09-04 18:00:00,0.0,0.0
1399.0,baju muslim wanita,2021-09-04,21,0,0,0,0,0,2021-09-04 21:00:00,0.0,0.0
1400.0,baju muslim wanita,2021-09-05,0,0,0,0,0,0,2021-09-05 00:00:00,0.0,0.0
1401.0,baju muslim wanita,2021-09-05,3,0,0,0,0,0,2021-09-05 03:00:00,0.0,0.0
1402.0,baju muslim wanita,2021-09-05,6,0,0,0,0,0,2021-09-05 06:00:00,0.0,0.0
1403.0,baju muslim wanita,2021-09-05,9,0,0,0,0,0,2021-09-05 09:00:00,0.0,0.0
1404.0,baju muslim wanita,2021-09-05,12,0,0,0,0,0,2021-09-05 12:00:00,0.0,0.0
1405.0,baju muslim wanita,2021-09-05,15,0,0,0,0,0,2021-09-05 15:00:00,0.0,0.0
1406.0,baju muslim wanita,2021-09-05,18,0,0,0,0,0,2021-09-05 18:00:00,0.0,0.0
1407.0,baju muslim wanita,2021-09-05,21,0,0,0,0,0,2021-09-05 21:00:00,0.0,0.0
1408.0,baju muslim wanita,2021-09-06,0,0,0,0,0,0,2021-09-06 00:00:00,0.0,0.0
1409.0,baju muslim wanita,2021-09-06,3,0,0,0,0,0,2021-09-06 03:00:00,0.0,0.0
1410.0,baju muslim wanita,2021-09-06,6,0,0,0,0,0,2021-09-06 06:00:00,0.0,0.0
1411.0,baju muslim wanita,2021-09-06,9,0,0,0,0,0,2021-09-06 09:00:00,0.0,0.0
1412.0,baju muslim wanita,2021-09-06,12,0,0,0,0,0,2021-09-06 12:00:00,0.0,0.0
1413.0,baju muslim wanita,2021-09-06,15,0,0,0,0,0,2021-09-06 15:00:00,0.0,0.0
1414.0,baju muslim wanita,2021-09-06,18,0,0,0,0,0,2021-09-06 18:00:00,0.0,0.0
1415.0,baju muslim wanita,2021-09-06,21,0,0,0,0,0,2021-09-06 21:00:00,0.0,0.0
1416.0,baju muslim wanita,2021-09-10,0,0,0,0,0,0,2021-09-10 00:00:00,0.0,0.0
1417.0,baju muslim wanita,2021-09-10,3,0,0,0,0,0,2021-09-10 03:00:00,0.0,0.0
1418.0,baju muslim wanita,2021-09-10,6,0,0,0,0,0,2021-09-10 06:00:00,0.0,0.0
1419.0,baju muslim wanita,2021-09-10,9,0,0,0,0,0,2021-09-10 09:00:00,0.0,0.0
1420.0,baju muslim wanita,2021-09-10,12,0,0,0,0,0,2021-09-10 12:00:00,0.0,0.0
1421.0,baju muslim wanita,2021-09-10,15,0,0,0,0,0,2021-09-10 15:00:00,0.0,0.0
1422.0,baju muslim wanita,2021-09-10,18,0,0,0,0,0,2021-09-10 18:00:00,0.0,0.0
1423.0,baju muslim wanita,2021-09-10,21,0,0,0,0,0,2021-09-10 21:00:00,0.0,0.0
1424.0,baju muslim wanita,2021-09-14,0,0,0,0,0,0,2021-09-14 00:00:00,0.0,0.0
1425.0,baju muslim wanita,2021-09-14,3,0,0,0,0,0,2021-09-14 03:00:00,0.0,0.0
1426.0,baju muslim wanita,2021-09-14,6,0,0,0,0,0,2021-09-14 06:00:00,0.0,0.0
1427.0,baju muslim wanita,2021-09-14,9,0,0,0,0,0,2021-09-14 09:00:00,0.0,0.0
1428.0,baju muslim wanita,2021-09-14,12,0,0,0,0,0,2021-09-14 12:00:00,0.0,0.0
1429.0,baju muslim wanita,2021-09-14,15,0,0,0,0,0,2021-09-14 15:00:00,0.0,0.0
1430.0,baju muslim wanita,2021-09-14,18,0,0,0,0,0,2021-09-14 18:00:00,0.0,0.0
1431.0,baju muslim wanita,2021-09-14,21,0,0,0,0,0,2021-09-14 21:00:00,0.0,0.0
1432.0,baju muslim wanita,2021-09-15,0,0,0,0,0,0,2021-09-15 00:00:00,0.0,0.0
1433.0,baju muslim wanita,2021-09-15,3,0,0,0,0,0,2021-09-15 03:00:00,0.0,0.0
1434.0,baju muslim wanita,2021-09-15,6,0,0,0,0,0,2021-09-15 06:00:00,0.0,0.0
1435.0,baju muslim wanita,2021-09-15,9,0,0,0,0,0,2021-09-15 09:00:00,0.0,0.0
1436.0,baju muslim wanita,2021-09-15,12,0,0,0,0,0,2021-09-15 12:00:00,0.0,0.0
1437.0,baju muslim wanita,2021-09-15,15,0,0,0,0,0,2021-09-15 15:00:00,0.0,0.0
1438.0,baju muslim wanita,2021-09-15,18,0,0,0,0,0,2021-09-15 18:00:00,0.0,0.0
1439.0,baju muslim wanita,2021-09-15,21,0,0,0,0,0,2021-09-15 21:00:00,0.0,0.0
1440.0,baju muslim wanita,2021-09-16,0,0,0,0,0,0,2021-09-16 00:00:00,0.0,0.0
1441.0,baju muslim wanita,2021-09-16,3,0,0,0,0,0,2021-09-16 03:00:00,0.0,0.0
1442.0,baju muslim wanita,2021-09-16,6,0,0,0,0,0,2021-09-16 06:00:00,0.0,0.0
1443.0,baju muslim wanita,2021-09-16,9,0,0,0,0,0,2021-09-16 09:00:00,0.0,0.0
1444.0,baju muslim wanita,2021-09-16,12,0,0,0,0,0,2021-09-16 12:00:00,0.0,0.0
1445.0,baju muslim wanita,2021-09-16,15,0,0,0,0,0,2021-09-16 15:00:00,0.0,0.0
1446.0,baju muslim wanita,2021-09-16,18,0,0,0,0,0,2021-09-16 18:00:00,0.0,0.0
1447.0,baju muslim wanita,2021-09-16,21,0,0,0,0,0,2021-09-16 21:00:00,0.0,0.0
1448.0,baju muslim wanita,2021-09-17,0,0,0,0,0,0,2021-09-17 00:00:00,0.0,0.0
1449.0,baju muslim wanita,2021-09-17,3,0,0,0,0,0,2021-09-17 03:00:00,0.0,0.0
1450.0,baju muslim wanita,2021-09-17,6,0,0,0,0,0,2021-09-17 06:00:00,0.0,0.0
1451.0,baju muslim wanita,2021-09-17,9,0,0,32,1,0,2021-09-17 09:00:00,0.0,0.0
1452.0,baju muslim wanita,2021-09-17,12,0,2,336,2,1,2021-09-17 12:00:00,50.0,0.6
1453.0,baju muslim wanita,2021-09-17,15,0,0,0,0,0,2021-09-17 15:00:00,0.0,0.0
1454.0,baju muslim wanita,2021-09-17,18,0,0,0,0,0,2021-09-17 18:00:00,0.0,0.0
1455.0,baju muslim wanita,2021-09-17,21,0,0,0,0,0,2021-09-17 21:00:00,0.0,0.0
1456.0,baju muslim wanita,2021-09-18,0,0,0,0,0,0,2021-09-18 00:00:00,0.0,0.0
1457.0,baju muslim wanita,2021-09-18,3,0,0,0,0,0,2021-09-18 03:00:00,0.0,0.0
1458.0,baju muslim wanita,2021-09-18,6,0,0,0,0,0,2021-09-18 06:00:00,0.0,0.0
1459.0,baju muslim wanita,2021-09-18,9,0,0,0,0,0,2021-09-18 09:00:00,0.0,0.0
1460.0,baju muslim wanita,2021-09-18,12,0,0,0,0,0,2021-09-18 12:00:00,0.0,0.0
1461.0,baju muslim wanita,2021-09-18,15,0,0,0,0,0,2021-09-18 15:00:00,0.0,0.0
1462.0,baju muslim wanita,2021-09-18,18,0,1,112,1,1,2021-09-18 18:00:00,100.0,0.89
1463.0,baju muslim wanita,2021-09-18,21,0,0,0,0,0,2021-09-18 21:00:00,0.0,0.0
1464.0,baju muslim wanita,2021-09-19,0,0,0,0,0,0,2021-09-19 00:00:00,0.0,0.0
1465.0,baju muslim wanita,2021-09-19,3,0,0,0,0,0,2021-09-19 03:00:00,0.0,0.0
1466.0,baju muslim wanita,2021-09-19,6,0,0,0,0,0,2021-09-19 06:00:00,0.0,0.0
1467.0,baju muslim wanita,2021-09-19,9,0,0,0,0,0,2021-09-19 09:00:00,0.0,0.0
1468.0,baju muslim wanita,2021-09-19,12,0,8,208,1,1,2021-09-19 12:00:00,100.0,3.85
1469.0,baju muslim wanita,2021-09-19,15,0,0,0,0,0,2021-09-19 15:00:00,0.0,0.0
1470.0,baju muslim wanita,2021-09-19,18,0,0,0,0,0,2021-09-19 18:00:00,0.0,0.0
1471.0,baju muslim wanita,2021-09-19,21,0,0,0,0,0,2021-09-19 21:00:00,0.0,0.0
1472.0,baju muslim wanita,2021-09-20,0,0,0,0,0,0,2021-09-20 00:00:00,0.0,0.0
1473.0,baju muslim wanita,2021-09-20,3,0,0,0,0,0,2021-09-20 03:00:00,0.0,0.0
1474.0,baju muslim wanita,2021-09-20,6,0,0,0,0,0,2021-09-20 06:00:00,0.0,0.0
1475.0,baju muslim wanita,2021-09-20,9,0,0,0,0,0,2021-09-20 09:00:00,0.0,0.0
1476.0,baju muslim wanita,2021-09-20,12,0,0,0,0,0,2021-09-20 12:00:00,0.0,0.0
1477.0,baju muslim wanita,2021-09-20,15,0,0,0,0,0,2021-09-20 15:00:00,0.0,0.0
1478.0,baju muslim wanita,2021-09-20,18,0,0,0,0,0,2021-09-20 18:00:00,0.0,0.0
1479.0,baju muslim wanita,2021-09-20,21,0,0,0,0,0,2021-09-20 21:00:00,0.0,0.0
1480.0,baju muslim wanita,2021-09-21,0,0,0,0,0,0,2021-09-21 00:00:00,0.0,0.0
1481.0,baju muslim wanita,2021-09-21,3,0,0,0,0,0,2021-09-21 03:00:00,0.0,0.0
1482.0,baju muslim wanita,2021-09-21,6,0,0,0,0,0,2021-09-21 06:00:00,0.0,0.0
1483.0,baju muslim wanita,2021-09-21,9,0,0,0,0,0,2021-09-21 09:00:00,0.0,0.0
1484.0,baju muslim wanita,2021-09-21,12,0,0,0,0,0,2021-09-21 12:00:00,0.0,0.0
1485.0,baju muslim wanita,2021-09-21,15,0,0,0,0,0,2021-09-21 15:00:00,0.0,0.0
1486.0,baju muslim wanita,2021-09-21,18,0,0,0,0,0,2021-09-21 18:00:00,0.0,0.0
1487.0,baju muslim wanita,2021-09-21,21,0,0,0,0,0,2021-09-21 21:00:00,0.0,0.0
1488.0,baju muslim wanita,2021-09-22,0,0,0,0,0,0,2021-09-22 00:00:00,0.0,0.0
1489.0,baju muslim wanita,2021-09-22,3,0,0,0,0,0,2021-09-22 03:00:00,0.0,0.0
1490.0,baju muslim wanita,2021-09-22,6,0,0,0,0,0,2021-09-22 06:00:00,0.0,0.0
1491.0,baju muslim wanita,2021-09-22,9,0,0,0,0,0,2021-09-22 09:00:00,0.0,0.0
1492.0,baju muslim wanita,2021-09-22,12,0,0,0,0,0,2021-09-22 12:00:00,0.0,0.0
1493.0,baju muslim wanita,2021-09-22,15,0,0,0,0,0,2021-09-22 15:00:00,0.0,0.0
1494.0,baju muslim wanita,2021-09-22,18,0,0,0,0,0,2021-09-22 18:00:00,0.0,0.0
1495.0,baju muslim wanita,2021-09-22,21,0,0,0,0,0,2021-09-22 21:00:00,0.0,0.0
1496.0,baju muslim wanita,2021-09-23,0,0,0,0,0,0,2021-09-23 00:00:00,0.0,0.0
1497.0,baju muslim wanita,2021-09-23,3,0,0,0,0,0,2021-09-23 03:00:00,0.0,0.0
1498.0,baju muslim wanita,2021-09-23,6,0,0,0,0,0,2021-09-23 06:00:00,0.0,0.0
1499.0,baju muslim wanita,2021-09-23,9,0,0,0,0,0,2021-09-23 09:00:00,0.0,0.0
1500.0,baju muslim wanita,2021-09-23,12,0,0,0,0,0,2021-09-23 12:00:00,0.0,0.0
1501.0,baju muslim wanita,2021-09-23,15,0,0,0,0,0,2021-09-23 15:00:00,0.0,0.0
1502.0,baju muslim wanita,2021-09-23,18,0,0,0,0,0,2021-09-23 18:00:00,0.0,0.0
1503.0,baju muslim wanita,2021-09-23,21,0,0,0,0,0,2021-09-23 21:00:00,0.0,0.0
1504.0,baju muslim wanita,2021-09-24,0,0,0,0,0,0,2021-09-24 00:00:00,0.0,0.0
